Unnamed: 0,date,first_open_x,last_close_x,max_high,min_low,avg_return,volatility_return,volatility_log_return,total_volume,last_momentum_3,avg_true_range,session_return,range,range_ratio,range_ratio_close,up_moves,down_moves,up_move_ratio,avg_body,std_body,max_body,min_body,avg_candle_range,std_close,last_close_y,bullish_count,bearish_count,first_open_y,first_last_change,rsi_14_mean,rsi_14_std,ema_20_mean,macd_mean,macd_signal_mean,macd_diff_mean,macd_diff_std,atr_14_mean,bb_upper_mean,bb_lower_mean,bb_mavg_mean,count_is_doji,count_is_hammer,count_is_inverted_hammer,count_is_bullish_engulfing,count_is_bearish_engulfing,count_is_morning_star,close,session_volume,prev_high,prev_low,prev_close,rolling_high,rolling_low,zone_mid,zone_top,zone_bottom,vol_zone_top,vol_zone_bottom,avg_dist_to_prev_high,min_dist_to_prev_high,avg_dist_to_prev_low,max_dist_to_prev_low,avg_ratio_to_high,avg_ratio_to_low,broke_prev_high,broke_prev_low,breakout_above_magnitude,breakout_below_magnitude,broke_above_prev_high_any,broke_above_prev_high_sum,broke_below_prev_low_any,broke_below_prev_low_sum,broke_above_zone_top_any,broke_above_zone_top_sum,broke_below_zone_bottom_any,broke_below_zone_bottom_sum,broke_above_prev_close_any,broke_above_prev_close_sum,broke_below_prev_close_any,broke_below_prev_close_sum,minutes_to_breakout_above_close,minutes_to_breakout_below_close,cluster,cluster_prob
173,2024-09-06,2518.12,2513.03,2529.08,2507.85,-1.20667544347628e-05,0.0005396006122757,0.0005394459080371,72654,-1.9895904626920924e-05,1.790619469026546,-0.0020213492605593,21.23000000000001,0.0084308928883452,0.0084479691846098,61,52,0.5398230088495575,0.7668141592920241,1.0941804381482552,8.360000000000127,0.0099999999997635,1.7786725663716754,2.204403695840307,2513.03,61,52,2518.12,-5.089999999999691,50.4174344930131,8.782575634678716,2518.3307588566186,0.1032243683764651,0.1255306520820139,-0.0223062837055488,0.3105333878403965,1.566828753478413,2520.9942271986347,2515.7056400580027,2518.3499336283185,17,9,1,5,5,4,2513.03,72654,2523.31,2493.72,2516.5,2496.69,2471.77,2484.23,2490.46,2478.0,2520.141,2517.906,-4.95159292035392,-11.920000000000073,24.638407079646225,31.730000000000015,-0.167340072761535,0.832659893443265,1.0,0.0,5.769999999999982,0.0,True,6,False,0,True,113,False,0,True,104,True,22,0.0,235.0,-1,0.0
175,2024-09-10,2502.45,2513.71,2514.99,2500.02,4.480874567345014e-05,0.0003320199911749,0.0003319896701514,70391,0.0001551732369933,1.2856637168141771,0.0044995904014066,14.9699999999998,0.0059821375052447,0.005955340910447,63,49,0.5625,0.6392920353982523,0.5301241714618673,3.070000000000164,0.0,1.2753982300885147,3.060865433648952,2513.71,63,50,2502.45,11.260000000000218,56.18679114816969,9.474900504917825,2503.915057763954,0.5456449582227881,0.5446056405225215,0.0010393177002666,0.3043919368518441,1.3133596073280145,2506.6453773035355,2501.200684643367,2503.923030973451,8,5,6,3,4,4,2513.71,70391,2505.14,2485.44,2501.03,2529.08,2507.85,2518.465,2523.7725,2513.1575000000003,2505.535,2501.596,-0.4361061946901264,-4.819999999999709,19.26389380530969,28.269999999999985,-0.0221373691651147,0.9778625800734664,1.0,0.0,9.849999999999907,0.0,True,57,False,0,False,0,True,113,True,113,True,14,0.0,30.0,-1,0.0
176,2024-09-11,2519.33,2512.15,2528.93,2502.13,-5.331540621984998e-06,0.0005719526275432,0.0005720526760312,85313,0.0022661352419939,1.822300884955781,-0.0028499640777507,26.799999999999727,0.0106377489253094,0.0106681527775012,55,56,0.4954954954954955,0.874867256637137,0.9894200276679502,7.279999999999745,0.0,1.7713274336283455,4.702887778887121,2512.15,55,58,2519.33,-7.179999999999836,55.25472640073015,17.121037326839215,2520.804784530595,0.5461817750531945,0.7203805343929564,-0.1741987593397618,0.4450397763043629,1.5971073873426058,2525.2989037308307,2516.820246711646,2521.059575221239,12,4,4,5,7,5,2512.15,85313,2514.99,2500.02,2513.71,2505.14,2485.44,2495.29,2500.215,2490.365,2523.288,2520.467,6.045575221239152,-10.539999999999964,21.01557522123895,27.5300000000002,0.4038460131859199,1.4038459463856572,1.0,0.0,13.940000000000056,0.0,True,103,False,0,True,113,False,0,True,103,True,11,0.0,510.0,-1,0.0
179,2024-09-16,2586.23,2584.09,2589.56,2575.17,1.1323559443107528e-05,0.0004107180301063,0.0004106057736791,71216,5.031037632163837e-05,1.5174336283185943,-0.000827459274697,14.389999999999873,0.0055640836275195,0.0055686914929433,63,50,0.5575221238938053,0.7204424778761129,0.5719662037039397,2.9099999999998545,0.0099999999997635,1.4742477876106288,2.8891203538604,2584.09,63,50,2586.23,-2.1399999999998727,55.792518501451205,16.06355371674345,2583.562878998538,0.7799095508293353,0.839344862004563,-0.0594353111752276,0.5500559155341004,1.549338537533362,2588.3219716342405,2578.958329250715,2583.640150442478,13,6,2,1,1,4,2584.09,71216,2580.94,2563.0,2580.81,2542.27,2512.9,2527.585,2534.9275,2520.2425000000003,2585.773,2581.229,3.4562831858406438,-3.720000000000255,21.396283185840694,25.96000000000004,0.192657914893128,1.192657859151771,1.0,0.0,8.61999999999989,0.0,True,104,False,0,True,113,False,0,True,105,True,27,0.0,195.0,-1,0.0
180,2024-09-17,2577.14,2577.99,2586.82,2568.29,-2.0781839797964405e-05,0.0005177497890008,0.0005178885754148,76841,0.0001435432685965,1.7946017699115,0.0003298229820654,18.5300000000002,0.0071901410090255,0.0071877703171851,59,54,0.5221238938053098,0.9041592920353908,0.7851213801332732,4.450000000000273,0.0199999999999818,1.741061946902645,4.071188358739866,2577.99,59,54,2577.14,0.849999999999909,48.2587699119943,13.516918632650473,2578.765794401744,-0.354231763222698,-0.3561365169809511,0.0019047537582531,0.5044080452256635,1.7140831344293663,2583.3076079890675,2574.2424628073927,2578.7750353982296,11,6,4,2,6,4,2577.99,76841,2589.56,2575.17,2584.09,2580.94,2563.0,2571.9700000000003,2576.4550000000004,2567.485,2578.043,2576.092,-11.28575221238934,-20.570000000000164,3.1042477876105328,10.409999999999854,-0.7842773751293999,0.2157225553779016,0.0,1.0,0.0,6.880000000000109,False,0,True,37,True,84,False,0,True,19,True,103,140.0,0.0,-1,0.0
181,2024-09-18,2575.81,2577.29,2580.62,2565.64,-2.3551242108634244e-06,0.0003115902836954,0.0003115871288099,67395,-0.0002017216164108,1.3601769911504409,0.0005745765409714,14.980000000000018,0.0058156463403744,0.0058123067252812,56,57,0.495575221238938,0.6384070796460085,0.4471308660537615,1.900000000000091,0.0500000000001819,1.34362831858407,3.724826088983056,2577.29,56,57,2575.81,1.4800000000000182,50.830657300842354,11.895181467315584,2571.972208832421,-0.0227894844433246,-0.0295158909065021,0.0067264064631774,0.3621273778586421,1.4685133743343886,2575.273276867319,2568.679962070734,2571.9766194690264,5,9,2,4,3,8,2577.29,67395,2586.82,2568.29,2577.99,2589.56,2575.17,2582.365,2585.9625,2578.7675,2570.371,2568.794,-14.87026548672582,-20.7800000000002,3.6597345132743824,11.510000000000218,-0.802496744966482,0.19750320106698,0.0,1.0,0.0,2.650000000000091,False,0,True,26,False,0,True,113,True,10,True,112,410.0,0.0,-1,0.0
182,2024-09-19,2563.96,2576.9,2594.76,2559.47,-1.0643864071933427e-06,0.0007440391384017,0.0007450502288241,97587,-0.0019984043748014,2.216106194690274,0.0050468806065617,35.29000000000042,0.0137638652709092,0.0136947495052196,63,50,0.5575221238938053,1.0668141592920812,0.8565225223112105,3.6700000000000728,0.0199999999999818,2.0931858407079784,9.003430193349896,2576.9,63,50,2563.96,12.940000000000056,54.1437000761543,15.95134777678408,2579.4527659539867,0.5559893251973423,0.6423629104281794,-0.0863735852308369,0.7543200614422294,2.0425404911451226,2586.2233864718773,2572.869294944052,2579.5463407079646,9,5,5,6,3,2,2576.9,97587,2580.62,2565.64,2577.29,2586.82,2568.29,2577.5550000000003,2582.1875000000005,2572.9225,2589.188,2574.329,-0.7044247787609484,-19.40000000000009,14.27557522123907,27.41000000000031,-0.0470243479129906,0.9529755853313396,1.0,1.0,14.140000000000327,6.170000000000073,True,63,True,14,True,61,True,24,True,79,True,48,140.0,0.0,-1,0.0
185,2024-09-24,2633.9,2636.31,2639.96,2622.56,2.31182779699366e-05,0.0005075533522123,0.0005076080085948,90529,0.0004477957444224,1.962035398230117,0.0009149929761949,17.40000000000009,0.0066061733551008,0.0066001342785939,61,52,0.5398230088495575,0.9702654867256384,0.8134587312573911,5.989999999999782,0.0599999999999454,1.92380530973454,3.71893589157066,2636.31,61,52,2633.9,2.4099999999998545,52.9721037450562,13.312469691315284,2630.0839148737778,0.3730818414241652,0.3959952813909022,-0.022913439966737,0.6094937324855919,1.8874424771004028,2635.143289165735,2625.067153312141,2630.105221238938,8,4,2,5,4,4,2636.31,90529,2631.22,2613.78,2629.47,2619.23,2591.27,2605.25,2612.24,2598.26,2628.971,2627.139,-0.6612389380528944,-7.059999999999945,16.778761061946707,25.2199999999998,-0.0379150745491877,0.962084868111366,1.0,0.0,8.740000000000236,0.0,True,49,False,0,True,113,False,0,True,66,True,66,0.0,105.0,-1,0.0
187,2024-09-26,2662.48,2663.54,2685.44,2657.9,-2.745362259432054e-06,0.0006526107418317,0.0006527980004212,94901,-0.0027145526230066,2.196194690265471,0.0003981250563385,27.539999999999964,0.0103437396712839,0.0103396232082116,60,53,0.5309734513274337,1.1668141592920225,1.26940738809123,6.920000000000073,0.0300000000002,2.1815044247787507,6.899477369633408,2663.54,60,53,2662.48,1.0599999999999454,57.05099880519951,9.623890784402388,2666.816616083089,1.054911948568777,1.1315068286678729,-0.0765948800990958,0.5301432160280403,1.9078256647879168,2671.3036118833284,2662.582308470653,2666.9429601769907,8,8,6,4,3,3,2663.54,94901,2664.94,2651.47,2664.43,2639.96,2622.56,2631.26,2635.61,2626.9100000000003,2663.698,2660.799,2.896814159291956,-6.320000000000164,16.36681415929221,33.940000000000055,0.2150567144940747,1.2150566402550305,1.0,0.0,20.5,0.0,True,67,False,0,True,113,False,0,True,67,True,49,225.0,0.0,-1,0.0
188,2024-09-27,2673.56,2667.53,2674.2,2658.23,1.3416317063553994e-05,0.0005850231282445,0.0005846156060722,95488,-0.0002660930051268,1.9218584070796183,-0.0022554197399721,15.9699999999998,0.0059733089962446,0.0059868117696894,57,56,0.504424778761062,0.941681415929174,0.8264531602997525,5.659999999999855,0.0099999999997635,1.8382300884955527,3.0648133384630016,2667.53,57,56,2673.56,-6.029999999999745,48.55997574879186,8.668074292601409,2666.260137444521,-0.5210956646912435,-0.591554335120572,0.0704586704293284,0.3113022724828705,2.128276187585162,2670.6126553247373,2661.683725206236,2666.148190265487,15,2,7,4,7,7,2667.53,95488,2685.44,2657.9,2663.54,2664.94,2651.47,2658.205,2661.5725,2654.8375,2664.114,2662.433,-19.5472566371682,-26.300000000000185,7.992743362831768,15.440000000000056,-0.709776903681602,0.2902230600075787,0.0,0.0,0.0,0.0,False,0,False,0,True,109,False,0,True,100,True,42,0.0,90.0,-1,0.0
190,2024-10-01,2637.87,2652.49,2656.57,2637.29,4.01508405259319e-05,0.0003387370241152,0.0003387437427431,72867,0.0016161860275429,1.4295575221239056,0.0055423504569973,19.2800000000002,0.0073089272784482,0.0072686419175944,66,47,0.584070796460177,0.6884070796459972,0.5286582854799188,2.2399999999997817,0.0099999999997635,1.4089380530973494,4.364155459662324,2652.49,66,47,2637.87,14.61999999999989,57.84127070614519,7.592526820310698,2645.130185078499,0.6710822039279112,0.6023947245698559,0.0686874793580553,0.2577428935157911,1.4920434540961345,2647.8227770731755,2642.2375592100107,2645.0301681415926,7,6,6,6,6,8,2652.49,72867,2660.51,2634.36,2640.5,2674.2,2658.23,2666.215,2670.2075,2662.2225000000003,2645.408,2643.378,-14.343362831858611,-22.43000000000029,11.806637168141478,21.59999999999991,-0.548503337795611,0.4514966239634727,0.0,0.0,0.0,0.0,False,0,False,0,False,0,True,113,True,100,True,14,65.0,0.0,-1,0.0
191,2024-10-02,2655.29,2655.17,2656.74,2643.68,9.073579696693844e-06,0.0005252373880199,0.000525229316825,77498,0.0013652391997134,1.8087610619469296,-4.519280379922108e-05,13.059999999999944,0.0049184834801471,0.0049187057702519,53,59,0.4732142857142857,0.894778761061936,1.0168307709189857,5.889999999999873,0.0,1.784513274336312,2.522524574849717,2655.17,53,60,2655.29,-0.1199999999998908,49.685426286991216,9.539095272333334,2651.686229317969,-0.0383055426953159,-0.0139662262834126,-0.0243393164119032,0.3641361350041258,1.743620072249639,2655.455665858044,2648.026723522487,2651.7411946902657,13,8,9,13,3,8,2655.17,77498,2656.57,2637.29,2652.49,2660.51,2634.36,2647.4350000000004,2653.9725000000003,2640.8975000000005,2653.303,2650.554,-4.92035398230105,-11.200000000000273,14.35964601769915,18.86999999999989,-0.2552050688327764,0.7447948793000062,1.0,0.0,0.169999999999618,0.0,True,1,False,0,True,38,False,0,True,60,True,78,0.0,85.0,-1,0.0
192,2024-10-03,2655.94,2647.24,2657.4,2640.89,-2.639601850816925e-05,0.0003851086725002,0.0003851110548153,86676,0.0014337324329947,1.6901769911504283,-0.0032756764083526,16.51000000000022,0.0062162548852761,0.0062366842447228,54,58,0.4821428571428571,0.8056637168141509,0.634011993050991,2.630000000000109,0.0,1.6894690265486552,4.569890772775225,2647.24,54,59,2655.94,-8.700000000000273,47.65322088899878,11.302745121262484,2649.4310874173075,-0.2561689244240587,-0.2491680754766292,-0.0070008489474294,0.4227743694991633,1.7146672545500683,2653.145268970632,2645.712554038218,2649.428911504425,14,6,6,4,3,11,2647.24,86676,2656.74,2643.68,2655.17,2656.57,2637.29,2646.9300000000003,2651.7500000000005,2642.11,2646.973,2645.235,-7.724424778760838,-14.409999999999854,5.335575221239107,13.450000000000273,-0.5914566759038433,0.4085432475264841,1.0,1.0,0.6600000000003092,2.789999999999964,True,3,True,17,True,42,True,7,True,26,True,101,0.0,0.0,-1,0.0
193,2024-10-04,2660.96,2648.72,2667.77,2631.91,5.3290544652738185e-06,0.0008787154497624,0.0008791009750366,72411,0.0002303529687208,1.900088495575209,-0.0045998436654441,35.86000000000013,0.0134763393662438,0.0135386148781298,54,59,0.4778761061946903,0.9363716814159287,1.6991116701860067,15.789999999999964,0.0099999999997635,1.781769911504406,6.139709788189179,2648.72,54,59,2660.96,-12.240000000000236,51.53561589344349,15.620493914141113,2659.2739224318243,0.4092201846456956,0.5310649452520939,-0.1218447606063982,0.7894285207149446,1.703398751647654,2665.2840466473817,2653.672227688902,2659.478137168141,11,7,2,3,6,10,2648.72,72411,2657.4,2640.89,2647.24,2656.74,2643.68,2650.21,2653.475,2646.945,2660.221,2656.446,2.123805309734431,-20.920000000000076,18.633805309734647,26.74000000000024,0.1286375033977528,1.1286374428284045,1.0,1.0,10.36999999999989,8.980000000000018,True,101,True,7,True,103,True,9,True,107,True,11,0.0,510.0,-1,0.0
194,2024-10-07,2647.47,2650.1,2659.61,2637.74,4.730100986396715e-06,0.0004933047563004,0.0004933568524142,39632,0.0017842427174923,1.694867256637168,0.0009934012472285,21.870000000000346,0.0082607168353183,0.0082525187728766,62,51,0.5486725663716814,0.9507079646017804,0.8856743968118924,4.959999999999582,0.0100000000002182,1.6846017699114977,5.874363425447282,2650.1,62,51,2647.47,2.630000000000109,51.36679512254571,14.88118595561408,2649.9314339854486,-0.0820758274489286,-0.1161122223497903,0.0340363949008617,0.6355185493271407,1.831956350009904,2655.4276473399404,2644.3582818636,2649.8929646017696,11,4,5,3,8,6,2650.1,39632,2667.77,2631.91,2648.72,2657.4,2640.89,2649.145,2653.2725,2645.0175,2652.704,2642.344,-17.84159292035398,-27.86999999999989,18.01840707964615,27.329999999999927,-0.4975346464812958,0.5024653256324808,0.0,0.0,0.0,0.0,False,0,False,0,True,43,True,34,True,63,True,54,215.0,0.0,-1,0.0
195,2024-10-08,2642.95,2639.65,2652.96,2628.63,-3.475636586646996e-05,0.000647688803225,0.0006479440306062,43230,-0.0013808496954564,2.160796460176972,-0.0012486047787508,24.329999999999927,0.0092056225051551,0.0092171310590418,59,54,0.5221238938053098,1.1270796460177084,0.99848606955725,5.130000000000109,0.0100000000002182,2.102389380530959,4.987669619180074,2639.65,59,54,2642.95,-3.299999999999727,49.81751672375802,12.045760526607324,2642.2323031146484,-0.3231697925001255,-0.4171342920028478,0.0939644995027223,0.4974620445720714,2.166313994761459,2647.4612937774323,2636.688998257966,2642.0751460177,12,1,6,3,7,4,2639.65,43230,2659.61,2637.74,2650.1,2667.77,2631.91,2649.84,2658.8050000000003,2640.875,2646.557,2642.716,-17.697699115044337,-29.420000000000076,4.172300884956008,14.390000000000327,-0.8092226020037244,0.1907773522715404,0.0,1.0,0.0,9.109999999999673,False,0,True,33,False,0,True,50,True,12,True,108,440.0,0.0,-1,0.0
197,2024-10-10,2611.74,2619.88,2627.68,2610.24,2.566331486279145e-05,0.0004991847167596,0.0004989549240698,37668,-0.0013303498934575,1.690707964601751,0.0031166961489277,17.440000000000055,0.0066775406434025,0.0066567934409209,52,61,0.4601769911504424,0.8435398230088671,1.0436995670911868,8.7199999999998,0.0199999999999818,1.689380530973436,2.9116882736711776,2619.88,52,61,2611.74,8.140000000000327,49.833128267138655,9.5523600813753,2615.2287579069875,-0.0581809775609362,-0.1340145067863053,0.0758335292253691,0.3905761639890517,1.5668356329895312,2618.420009007576,2611.810026390654,2615.115017699115,8,8,6,8,3,8,2619.88,37668,2624.34,2609.18,2612.33,2652.96,2628.63,2640.795,2646.8775,2634.7125,2615.747,2613.912,-8.912654867256787,-13.460000000000036,6.247345132743522,17.710000000000036,-0.5879059551022856,0.412093978934658,1.0,0.0,3.3399999999996908,0.0,True,6,False,0,False,0,True,113,True,108,True,20,0.0,0.0,-1,0.0
199,2024-10-14,2655.63,2651.45,2666.77,2647.69,9.61055558481622e-06,0.0005055256045807,0.0005052720400591,33759,0.0006340172920666,1.6694690265486771,-0.0015740144523146,19.079999999999927,0.0071847358253973,0.0071960625318221,54,59,0.4778761061946903,0.8347787610619503,0.7723041792319522,5.159999999999855,0.0099999999997635,1.6075221238938142,3.8406199766022673,2651.45,54,59,2655.63,-4.180000000000291,51.879323470474745,13.609149309352087,2657.483084245267,0.6540904821473482,0.7477874169333207,-0.0936969347859725,0.4131966046630381,1.7210239289555824,2662.0459944254094,2653.165253362202,2657.6056238938054,14,6,4,6,5,8,2651.45,33759,2650.07,2636.17,2648.61,2627.68,2610.24,2618.96,2623.32,2614.6,2659.741,2657.732,8.01336283185824,-0.7400000000002365,21.913362831858333,29.949999999999815,0.5765008816803817,1.576500809737941,1.0,0.0,16.699999999999818,0.0,True,113,False,0,True,113,False,0,True,113,True,2,0.0,550.0,-1,0.0
200,2024-10-15,2645.76,2651.44,2657.34,2638.33,9.038144329414257e-08,0.0004995996561375,0.0004997884902397,38630,0.0016433139787463,1.7557522123893934,0.0021468311562651,19.01000000000022,0.0071850810353169,0.0071696889237547,56,55,0.5045045045045045,0.8815044247787622,0.7576882383263615,3.5799999999999272,0.0,1.6941592920354107,4.618992674948444,2651.44,56,57,2645.76,5.679999999999836,50.55616901797796,14.54032178293114,2649.7038370726887,-0.1290673935369759,-0.1627022129116094,0.0336348193746334,0.4309355700668791,1.7067120842738095,2653.803374772492,2645.4839792098087,2649.64367699115,11,4,8,4,5,6,2651.44,38630,2666.77,2647.69,2651.45,2650.07,2636.17,2643.12,2646.595,2639.645,2655.339,2653.338,-17.16681415929202,-27.34999999999991,1.9131858407079088,8.570000000000164,-0.8997281582580673,0.1002717893310339,0.0,1.0,0.0,9.360000000000127,False,0,True,42,True,83,True,3,True,59,True,69,205.0,0.0,-1,0.0
202,2024-10-17,2676.61,2686.0,2688.8,2673.15,1.436582327256316e-05,0.0004217621331967,0.00042181559181,39790,0.0014092803722289,1.74787610619468,0.0035081689151574,15.650000000000093,0.0058469481919293,0.0058265078183172,59,54,0.5221238938053098,0.8384070796459916,0.5967868822340074,2.569999999999709,0.0099999999997635,1.7018584070796374,2.9193080917424683,2686.0,59,54,2676.61,9.389999999999873,50.886329846389856,10.814189530749616,2681.670334407079,0.1517375547285243,0.2199104823938505,-0.0681729276653261,0.4436743363737618,1.6898926160905094,2685.661530029832,2677.936425722381,2681.798977876106,13,2,4,6,3,5,2686.0,39790,2684.38,2665.6,2681.67,2657.34,2638.33,2647.835,2652.5875,2643.0825,2682.211,2680.563,-2.627876106194801,-9.800000000000182,16.1521238938054,22.809999999999945,-0.1399294976712074,0.860070449080659,1.0,0.0,4.420000000000073,0.0,True,23,False,0,True,113,False,0,True,70,True,78,80.0,0.0,-1,0.0
205,2024-10-22,2730.94,2739.3,2740.33,2729.02,8.269888949087184e-06,0.0004324357952704,0.0004324733133805,38702,0.0007489268426341,1.6893805309734844,0.0030612170168513,11.309999999999944,0.0041414311555727,0.0041287920271602,54,59,0.4778761061946903,0.7999115044247495,0.6805374656097857,2.899999999999636,0.0099999999997635,1.6163716814159663,2.137484150952809,2739.3,54,59,2730.94,8.360000000000127,49.48744373765289,9.247872250894428,2734.5413814872645,-0.0389530529126333,-0.0199092344081864,-0.0190438185044468,0.3742508412257077,1.7210964224789502,2738.3109972828693,2730.799427495892,2734.5552123893804,12,5,5,5,7,5,2739.3,38702,2740.21,2723.53,2736.77,2716.97,2701.78,2709.375,2713.1725,2705.5775000000003,2735.568,2734.377,-5.730884955752258,-10.170000000000073,10.94911504424758,15.769999999999982,-0.3435782141591186,0.6564217258888465,1.0,0.0,0.1199999999998908,0.0,True,1,False,0,True,113,False,0,True,23,True,102,145.0,0.0,-1,0.0
206,2024-10-23,2746.19,2737.95,2758.47,2731.65,-4.250260989805616e-06,0.0004756965373684,0.00047556939437,40548,-0.0004563376168223,1.761681415929197,-0.0030005207214359,26.81999999999971,0.0097662579792365,0.0097956500301319,58,53,0.5225225225225225,0.8453097345132702,0.7366394141112904,3.630000000000109,0.0,1.7007964601769836,4.142706986467694,2737.95,58,55,2746.19,-8.240000000000236,54.661322912005154,15.94211164452295,2749.992518586466,0.7292911777157862,0.8424741643592264,-0.1131829866434401,0.5003944280771618,1.650787855539305,2754.652009978896,2745.658441348537,2750.155225663717,16,2,7,8,3,8,2737.95,40548,2740.33,2729.02,2739.3,2740.21,2723.53,2731.87,2736.04,2727.7,2752.824,2750.001,10.241946902654917,-5.690000000000055,21.551946902654866,28.75,0.9055655169840362,1.9055654285667143,1.0,0.0,18.139999999999876,0.0,True,111,False,0,True,113,False,0,True,111,True,4,0.0,545.0,-1,0.0
207,2024-10-24,2722.91,2740.24,2741.75,2722.85,7.568936836958627e-06,0.000585510121181,0.0005865639842283,39486,-0.0001094674772126,1.5904424778760802,0.0063645144349244,18.90000000000009,0.0069411034518217,0.0068972060841386,63,48,0.5675675675675675,0.6995575221239115,0.5251383990716111,2.800000000000182,0.0,1.462212389380511,4.721434838506273,2740.24,63,50,2722.91,17.329999999999927,51.0211480991651,12.373512711612976,2734.783604102872,-0.5365433223497605,-0.6509226324194873,0.1143793100697267,0.6218813704648299,1.7156102906372783,2739.186663475327,2730.0760533388325,2734.63135840708,13,7,4,10,6,5,2740.24,39486,2758.47,2731.65,2737.95,2740.33,2729.02,2734.675,2737.5025,2731.8475000000003,2737.771,2735.782,-24.02061946902635,-35.059999999999945,2.799380530973358,9.360000000000127,-0.8956233621701435,0.1043766005442501,0.0,1.0,0.0,8.800000000000182,False,0,True,30,True,49,True,30,True,35,True,100,300.0,0.0,-1,0.0
209,2024-10-28,2733.0,2742.91,2744.55,2727.89,4.818906937613351e-05,0.000480032469349,0.0004799639140649,38549,-0.0001130058835966,1.9606194690265504,0.0036260519575557,16.66000000000031,0.0060958653494329,0.0060738412853503,68,45,0.6017699115044248,0.9818584070796766,0.7123847634537288,3.8799999999996544,0.0199999999999818,1.9169911504424768,4.439380008976326,2742.91,68,45,2733.0,9.909999999999854,54.5207994453128,13.394473405989638,2734.843820099548,0.6818711023560057,0.6573889486384434,0.0244821537175621,0.4668231215436901,1.952041011213425,2739.4107820366075,2730.174704689056,2734.792743362832,9,6,2,6,5,8,2742.91,38549,2732.6,2717.02,2728.05,2741.75,2722.85,2732.3,2737.025,2727.5750000000003,2742.796,2731.397,3.275044247787702,-4.589999999999691,18.855044247787628,27.329999999999927,0.2102082180731386,1.2102081538882905,1.0,0.0,11.950000000000273,0.0,True,90,False,0,True,51,False,0,True,113,True,2,0.0,315.0,-1,0.0
212,2024-10-31,2784.37,2751.44,2786.55,2748.13,-8.411984235686175e-05,0.0005684124366702,0.0005684200098617,42663,-0.0008170854380848,2.0683185840707665,-0.0118267327977243,38.42000000000007,0.0137984535101297,0.0139635972436251,50,63,0.4424778761061947,1.0921238938052802,0.9787888391558788,4.980000000000018,0.0099999999997635,2.008849557522096,7.905302385084303,2751.44,50,63,2784.37,-32.92999999999984,44.30487818124858,12.076861854527124,2778.831473486382,-0.6836506833974575,-0.527263332869364,-0.1563873505280935,0.5387692427968321,2.006301916892967,2784.138257131339,2773.959344638573,2779.048800884956,11,7,4,8,9,2,2751.44,42663,2789.84,2770.87,2777.77,2770.91,2746.33,2758.62,2764.765,2752.475,2780.484,2776.439,-12.447256637168286,-39.48000000000002,6.522743362831968,14.970000000000256,-0.6561547696896863,0.3438451775955036,0.0,1.0,0.0,22.73999999999978,False,0,True,17,True,105,True,4,True,85,True,45,0.0,205.0,-1,0.0
213,2024-11-01,2752.35,2750.9,2762.26,2744.84,-1.5927636253164849e-06,0.0005395443148874,0.0005394358086524,45008,-0.0017816903197244,2.1005309734512925,-0.0005268225334713,17.420000000000073,0.0063291369193598,0.0063324730088334,55,58,0.4867256637168141,1.0455752212389389,0.9331866851710202,6.069999999999709,0.0499999999997271,2.0878761061946487,2.882461084874202,2750.9,55,58,2752.35,-1.449999999999818,46.535406949596506,10.09770150597775,2753.4187148551914,-0.8214155069667184,-1.0332244230003278,0.2118089160336095,0.4371154259790582,2.1386895798898764,2757.8537694185693,2748.384522616829,2753.119146017699,9,7,3,7,5,4,2750.9,45008,2786.55,2748.13,2751.44,2789.84,2770.87,2780.355,2785.0975,2775.6125,2754.008,2752.175,-33.64141592920372,-40.28999999999997,4.778584070796356,13.08999999999969,-0.8756224636538572,0.1243775103180332,0.0,1.0,0.0,3.289999999999964,False,0,True,11,False,0,True,113,True,91,True,44,0.0,100.0,-1,0.0
215,2024-11-05,2732.56,2735.72,2749.88,2731.7,-2.464545546070812e-05,0.0006270769972707,0.0006276120517127,41950,-0.0005845133195974,1.909115044247776,0.0011564247445619,18.18000000000029,0.0066531018532073,0.0066454169286331,55,58,0.4867256637168141,0.9685840707964424,0.8141492791082952,4.399999999999636,0.0099999999997635,1.800088495575212,3.52581025332865,2735.72,55,58,2732.56,3.1599999999998545,50.409708660025366,10.030301767430348,2739.976770599022,-0.0112381435399471,-0.0105116607310654,-0.0007264828088816,0.540945313032853,1.88375540673285,2745.159481286991,2734.739430217433,2739.9494557522125,8,5,7,10,5,4,2735.72,41950,2748.16,2732.04,2743.41,2762.26,2744.84,2753.55,2757.905,2749.195,2742.225,2737.441,-8.30725663716798,-16.129999999999654,7.812743362831912,17.480000000000018,-0.5153384690961269,0.4846614688691374,1.0,1.0,1.7200000000002549,0.3400000000001455,True,2,True,2,False,0,True,113,True,23,True,101,180.0,0.0,-1,0.0
